tail_num,frequency,relative_frequency
N438YX,3174,0.00019989651230339732
N8691A,3173,0.00019983353293594191
N8671D,3173,0.00019983353293594191
N906XJ,3173,0.00019983353293594191
N8557Q,3173,0.00019983353293594191
N418AW,3173,0.00019983353293594191
N7701B,3172,0.00019977055356848653
N181PQ,3172,0.00019977055356848653
N14153,3172,0.00019977055356848653
N8694A,3171,0.00019970757420103115
N812AE,3171,0.00019970757420103115
N8503A,3171,0.00019970757420103115
N988DL,3171,0.00019970757420103115
N606NK,3170,0.00019964459483357578
N205JQ,3170,0.00019964459483357578
N407YX,3170,0.00019964459483357578
N14198,3170,0.00019964459483357578
N8662F,3170,0.00019964459483357578
N8541W,3170,0.00019964459483357578
N8659D,3169,0.00019958161546612037
N414YX,3169,0.00019958161546612037
N910FR,3168,0.000199518636098665
N431AW,3168,0.000199518636098665
N14117,3168,0.000199518636098665
N208SY,3168,0.000199518636098665
N161PQ,3167,0.0001994556567312096
N241NN,3167,0.0001994556567312096
N508MJ,3167,0.0001994556567312096
N462AW,3165,0.00019932969799629882
N931DN,3165,0.00019932969799629882
N8509U,3165,0.00019932969799629882
N318FR,3165,0.00019932969799629882
N18114,3165,0.00019932969799629882
N923DN,3164,0.00019926671862884344
N11119,3164,0.00019926671862884344
N905XJ,3164,0.00019926671862884344
N8641B,3163,0.00019920373926138806
N8544Z,3163,0.00019920373926138806
N907XJ,3163,0.00019920373926138806
N603NK,3163,0.00019920373926138806
N8534Z,3162,0.00019914075989393266
N926XJ,3162,0.00019914075989393266
N8677A,3161,0.00019907778052647728
N18102,3161,0.00019907778052647728
N669CA,3161,0.00019907778052647728
N197SY,3160,0.0001990148011590219
N436YX,3159,0.00019895182179156652
N440AW,3159,0.00019895182179156652
N317FR,3158,0.0001988888424241111
N8670A,3157,0.00019882586305665573
N423YX,3157,0.00019882586305665573
N637CZ,3156,0.00019876288368920035
N623NK,3156,0.00019876288368920035
N621NK,3156,0.00019876288368920035
N8847A,3155,0.00019869990432174497
N8633A,3155,0.00019869990432174497
N8514F,3155,0.00019869990432174497
N936XJ,3154,0.00019863692495428957
N8690A,3154,0.00019863692495428957
N945AT,3153,0.0001985739455868342
N413AW,3153,0.0001985739455868342
N779SK,3151,0.00019844798685192343
N919DN,3151,0.00019844798685192343
N8552Z,3151,0.00019844798685192343
N21197,3151,0.00019844798685192343
N220NN,3150,0.00019838500748446802
N428YX,3150,0.00019838500748446802
N744EV,3149,0.00019832202811701264
N913FJ,3149,0.00019832202811701264
N616NK,3148,0.00019825904874955726
N502MJ,3148,0.00019825904874955726
N612NK,3148,0.00019825904874955726
N24128,3147,0.00019819606938210188
N8667D,3147,0.00019819606938210188
N251NN,3146,0.00019813309001464647
N31131,3146,0.00019813309001464647
N634CZ,3145,0.0001980701106471911
N676CA,3145,0.0001980701106471911
N10156,3145,0.0001980701106471911
N8673F,3144,0.00019800713127973572
N235NN,3144,0.00019800713127973572
N8639B,3143,0.0001979441519122803
N926DH,3143,0.0001979441519122803
N8643A,3143,0.0001979441519122803
N410AW,3142,0.00019788117254482493
N8511K,3142,0.00019788117254482493
N8648A,3142,0.00019788117254482493
N447YX,3141,0.00019781819317736955
N920DN,3140,0.00019775521380991417
N445YX,3140,0.00019775521380991417
N279PQ,3139,0.00019769223444245876
N925XJ,3139,0.00019769223444245876
N8653A,3138,0.00019762925507500338
N8688J,3138,0.00019762925507500338
N8549Z,3137,0.000197566275707548
N452AW,3137,0.000197566275707548
N924XJ,3137,0.000197566275707548
N12136,3137,0.000197566275707548
N12142,3137,0.000197566275707548
N445AW,3136,0.00019750329634009262
N420AW,3135,0.00019744031697263722
N421YX,3134,0.00019737733760518184
N8624J,3133,0.00019731435823772646
N902XJ,3133,0.00019731435823772646
N403YX,3133,0.00019731435823772646
N913DN,3133,0.00019731435823772646
N611NK,3132,0.00019725137887027108
N840AE,3131,0.00019718839950281567
N919XJ,3131,0.00019718839950281567
N157SY,3131,0.00019718839950281567
N614NK,3131,0.00019718839950281567
N504MJ,3130,0.0001971254201353603
N11121,3130,0.0001971254201353603
N233NN,3130,0.0001971254201353603
N154SY,3130,0.0001971254201353603
N440YX,3129,0.0001970624407679049
N841AE,3128,0.00019699946140044953
N242NN,3128,0.00019699946140044953
N620NK,3128,0.00019699946140044953
N758EV,3128,0.00019699946140044953
N908EV,3128,0.00019699946140044953
N922XJ,3128,0.00019699946140044953
N823AE,3127,0.00019693648203299413
N904DL,3127,0.00019693648203299413
N507MJ,3127,0.00019693648203299413
N168SY,3126,0.00019687350266553875
N679CA,3125,0.00019681052329808337
N693CA,3125,0.00019681052329808337
N794SK,3125,0.00019681052329808337
N910DN,3124,0.000196747543930628
N949DL,3124,0.000196747543930628
N165GJ,3124,0.000196747543930628
N136SY,3124,0.000196747543930628
N444YX,3123,0.00019668456456317258
N8602F,3123,0.00019668456456317258
N312FR,3122,0.0001966215851957172
N236JB,3122,0.0001966215851957172
N8621A,3122,0.0001966215851957172
N12145,3121,0.00019655860582826182
N904FJ,3121,0.00019655860582826182
N316FR,3121,0.00019655860582826182
N216FR,3120,0.00019649562646080642
N8551Q,3120,0.00019649562646080642
N8687A,3120,0.00019649562646080642
N432YX,3120,0.00019649562646080642
N244NN,3119,0.00019643264709335104
N8665D,3119,0.00019643264709335104
N161SY,3118,0.00019636966772589566
N137EV,3117,0.00019630668835844028
N11106,3117,0.00019630668835844028
N8650F,3116,0.00019624370899098487
N249NN,3115,0.0001961807296235295
N227NN,3115,0.0001961807296235295
N323FR,3114,0.0001961177502560741
N431QX,3113,0.00019605477088861873
N605NK,3113,0.00019605477088861873
N207SY,3112,0.00019599179152116332
N133SY,3112,0.00019599179152116332
N310FR,3112,0.00019599179152116332
N8614M,3111,0.00019592881215370794
N8625A,3111,0.00019592881215370794
N8606C,3111,0.00019592881215370794
N619NK,3111,0.00019592881215370794
N170PQ,3111,0.00019592881215370794
N331CA,3110,0.00019586583278625257
N691CA,3109,0.00019580285341879719
N8610A,3108,0.00019573987405134178
N921DN,3107,0.0001956768946838864
N216JB,3107,0.0001956768946838864
N200SY,3107,0.0001956768946838864
N8533S,3106,0.00019561391531643102
N506MJ,3106,0.00019561391531643102
N213SY,3106,0.00019561391531643102
N142SY,3106,0.00019561391531643102
N8559Q,3105,0.00019555093594897564
N8634A,3105,0.00019555093594897564
N912DN,3104,0.00019548795658152023
N133EV,3104,0.00019548795658152023
N925DN,3104,0.00019548795658152023
N8607M,3104,0.00019548795658152023
N8613K,3104,0.00019548795658152023
N141SY,3103,0.00019542497721406485
N763SK,3103,0.00019542497721406485
N822SK,3102,0.00019536199784660947
N911DL,3102,0.00019536199784660947
N805SK,3102,0.00019536199784660947
N927XJ,3101,0.0001952990184791541
N163SY,3100,0.0001952360391116987
N812AW,3100,0.0001952360391116987
N652BR,3099,0.0001951730597442433
N130SY,3099,0.0001951730597442433
N423AW,3097,0.00019504710100933252
N905EV,3097,0.00019504710100933252
N135EV,3097,0.00019504710100933252
N838AE,3096,0.00019498412164187714
N951UW,3096,0.00019498412164187714
N835AW,3096,0.00019498412164187714
N613NK,3095,0.00019492114227442176
N444ZW,3094,0.00019485816290696638
N426YX,3094,0.00019485816290696638
N426AW,3093,0.00019479518353951098
N8617E,3093,0.00019479518353951098
N8616C,3092,0.0001947322041720556
N309FR,3091,0.00019466922480460022
N8609A,3090,0.00019460624543714484
N140SY,3090,0.00019460624543714484
N627NK,3089,0.00019454326606968943
N138EV,3088,0.00019448028670223405
N132EV,3088,0.00019448028670223405
N410YX,3088,0.00019448028670223405
N615NK,3087,0.00019441730733477867
N134EV,3087,0.00019441730733477867
N8697C,3087,0.00019441730733477867
N446AW,3087,0.00019441730733477867
N901XJ,3086,0.0001943543279673233
N8622A,3086,0.0001943543279673233
255NV,3085,0.00019429134859986789
N602NK,3085,0.00019429134859986789
N911DA,3084,0.0001942283692324125
N8620H,3083,0.00019416538986495713
N205SY,3083,0.00019416538986495713
N144SY,3082,0.00019410241049750175
N156SY,3082,0.00019410241049750175
N166SY,3081,0.00019403943113004634
N209SY,3081,0.00019403943113004634
N206SY,3080,0.00019397645176259096
N803SK,3080,0.00019397645176259096
N8560Z,3080,0.00019397645176259096
N965SW,3079,0.00019391347239513558
N910XJ,3079,0.00019391347239513558
N899SK,3078,0.0001938504930276802
N753EV,3078,0.0001938504930276802
N176PQ,3077,0.0001937875136602248
N135SY,3077,0.0001937875136602248
N924FJ,3077,0.0001937875136602248
N8611F,3076,0.00019372453429276941
N848AE,3076,0.00019372453429276941
N162SY,3075,0.00019366155492531403
251NV,3075,0.00019366155492531403
N151SY,3074,0.00019359857555785863
N414ZW,3074,0.00019359857555785863
N935DN,3073,0.00019353559619040325
N466AW,3071,0.0001934096374554925
N8612K,3071,0.0001934096374554925
N228NN,3071,0.0001934096374554925
N241LR,3070,0.00019334665808803708
N8619F,3070,0.00019334665808803708
N205FR,3069,0.0001932836787205817
N905NK,3068,0.00019322069935312632
N640NK,3068,0.00019322069935312632
N313FR,3068,0.00019322069935312632
N774DE,3068,0.00019322069935312632
N636CZ,3067,0.00019315771998567094
N601LR,3066,0.00019309474061821554
N232PQ,3066,0.00019309474061821554
N8618N,3066,0.00019309474061821554
N232NN,3064,0.00019296878188330478
N8550Q,3064,0.00019296878188330478
N213FR,3063,0.0001929058025158494
N903EV,3063,0.0001929058025158494
N621AE,3062,0.000192842823148394
N752US,3062,0.000192842823148394
N18101,3062,0.000192842823148394
N465AW,3061,0.0001927798437809386
N143SY,3061,0.0001927798437809386
N742PS,3061,0.0001927798437809386
N200PQ,3059,0.00019265388504602785
N845AE,3058,0.00019259090567857245
N8601C,3057,0.00019252792631111707
N825AE,3057,0.00019252792631111707
N928DN,3056,0.0001924649469436617
N801AE,3053,0.00019227600884129552
N11199,3052,0.00019221302947384014
N125SY,3052,0.00019221302947384014
N211FR,3052,0.00019221302947384014
N262NN,3050,0.00019208707073892935
N150SY,3050,0.00019208707073892935
N138SY,3050,0.00019208707073892935
N206FR,3049,0.00019202409137147398
N458AW,3049,0.00019202409137147398
N311FR,3048,0.0001919611120040186
N8615E,3048,0.0001919611120040186
N131SY,3048,0.0001919611120040186
N412AW,3047,0.0001918981326365632
N981DL,3045,0.00019177217390165243
N607AE,3045,0.00019177217390165243
N204SY,3044,0.00019170919453419705
N678CA,3044,0.00019170919453419705
N804AW,3043,0.00019164621516674164
N806AE,3042,0.00019158323579928626
N8561Z,3041,0.00019152025643183088
N963DN,3041,0.00019152025643183088
N167SY,3041,0.00019152025643183088
N633CZ,3041,0.00019152025643183088
N929XJ,3041,0.00019152025643183088
N8605E,3041,0.00019152025643183088
N618NK,3040,0.0001914572770643755
N134SY,3040,0.0001914572770643755
N755EV,3039,0.0001913942976969201
N153SY,3039,0.0001913942976969201
N304FR,3039,0.0001913942976969201
N821AE,3038,0.00019133131832946472
N16147,3038,0.00019133131832946472
N8600F,3038,0.00019133131832946472
N241PS,3036,0.00019120535959455396
N538CA,3034,0.00019107940085964317
N917DN,3034,0.00019107940085964317
N151GJ,3033,0.0001910164214921878
N164SY,3033,0.0001910164214921878
N437AW,3032,0.00019095344212473241
N825SK,3032,0.00019095344212473241
N165SY,3032,0.00019095344212473241
N113SY,3030,0.00019082748338982163
N679SA,3029,0.00019076450402236625
N604NK,3028,0.00019070152465491084
N308FR,3027,0.00019063854528745546
N824AW,3026,0.00019057556592000008
N408AW,3026,0.00019057556592000008
N226NN,3023,0.00019038662781763392
N8623F,3023,0.00019038662781763392
N918XJ,3023,0.00019038662781763392
N916DN,3023,0.00019038662781763392
N107SY,3022,0.00019032364845017854
N876AS,3020,0.00019019768971526775
248NV,3019,0.00019013471034781237
N806AW,3018,0.000190071730980357
N152SY,3018,0.000190071730980357
N751UW,3018,0.000190071730980357
N808AW,3015,0.00018988279287799082
N146SY,3015,0.00018988279287799082
N8655D,3015,0.00018988279287799082
N121SY,3014,0.00018981981351053545
N721FR,3014,0.00018981981351053545
N914DN,3012,0.00018969385477562466
N117SY,3011,0.00018963087540816928
N8604K,3010,0.0001895678960407139
N631QX,3010,0.0001895678960407139
N17146,3008,0.0001894419373058031
N927DN,3008,0.0001894419373058031
N207FR,3007,0.00018937895793834773
N139SY,3006,0.00018931597857089235
N695CA,3005,0.00018925299920343695
N14143,3003,0.0001891270404685262
N809SK,3003,0.0001891270404685262
N210FR,3002,0.0001890640611010708
N838AW,3000,0.00018893810236616002
N118SY,3000,0.00018893810236616002
N227FR,2999,0.00018887512299870464
N987SW,2998,0.00018881214363124926
N915DN,2997,0.00018874916426379386
N202SY,2997,0.00018874916426379386
N813AE,2997,0.00018874916426379386
N160SY,2996,0.00018868618489633848
N962DN,2996,0.00018868618489633848
N145SY,2994,0.00018856022616142772
N805AW,2993,0.0001884972467939723
N411ZW,2992,0.00018843426742651693
N110SY,2991,0.00018837128805906155
N837AW,2991,0.00018837128805906155
N840AW,2991,0.00018837128805906155
N922DX,2990,0.00018830830869160617
N203SY,2989,0.00018824532932415077
N936DN,2989,0.00018824532932415077
N582CA,2989,0.00018824532932415077
N632CZ,2988,0.00018818234995669539
N155GJ,2988,0.00018818234995669539
N8603F,2988,0.00018818234995669539
N524AE,2987,0.00018811937058924
N804SK,2987,0.00018811937058924
N171GJ,2987,0.00018811937058924
N147PQ,2986,0.00018805639122178463
N607LR,2985,0.00018799341185432922
N211SY,2984,0.00018793043248687384
N720FR,2982,0.00018780447375196305
N307FR,2981,0.00018774149438450767
N11548,2981,0.00018774149438450767
N124SY,2977,0.00018748957691468613
N108SY,2976,0.00018742659754723075
N806HC,2976,0.00018742659754723075
N170GJ,2975,0.00018736361817977537
N323DN,2974,0.00018730063881231996
N175GJ,2974,0.00018730063881231996
N119SY,2973,0.00018723765944486458
N131EV,2972,0.0001871746800774092
N839HK,2971,0.00018711170070995382
N689CA,2971,0.00018711170070995382
253NV,2970,0.00018704872134249842
N755US,2966,0.00018679680387267687
N918DH,2965,0.0001867338245052215
N757UW,2963,0.00018660786577031073
N909DA,2963,0.00018660786577031073
N744P,2960,0.00018641892766794457
N149SY,2960,0.00018641892766794457
N8562Z,2960,0.00018641892766794457
N719FR,2959,0.00018635594830048916
N718FR,2956,0.00018616701019812302
N821SK,2956,0.00018616701019812302
N109SY,2955,0.00018610403083066761
N153PQ,2954,0.00018604105146321223
N148SY,2953,0.00018597807209575686
N303FR,2953,0.00018597807209575686
N903NK,2950,0.0001857891339933907
N103SY,2950,0.0001857891339933907
N26545,2948,0.00018566317525847993
N105SY,2947,0.00018560019589102452
N116SY,2947,0.00018560019589102452
N673NK,2944,0.00018541125778865838
N802SK,2944,0.00018541125778865838
N8563Z,2943,0.00018534827842120298
N807AW,2942,0.0001852852990537476
N8565Z,2941,0.00018522231968629222
N146PQ,2941,0.00018522231968629222
N106SY,2938,0.00018503338158392605
254NV,2938,0.00018503338158392605
N750EV,2936,0.00018490742284901527
N166PQ,2936,0.00018490742284901527
N760EV,2935,0.0001848444434815599
N802AW,2934,0.0001847814641141045
N327DN,2934,0.0001847814641141045
N326DN,2933,0.00018471848474664913
N8564Z,2929,0.00018446656727682758
N827AW,2928,0.00018440358790937218
N12569,2928,0.00018440358790937218
N801AW,2922,0.00018402571170463987
N122SY,2921,0.0001839627323371845
N187PQ,2920,0.00018389975296972908
N160GJ,2920,0.00018389975296972908
N901NK,2919,0.0001838367736022737
N162PQ,2918,0.00018377379423481833
N331DN,2917,0.00018371081486736295
N681NK,2915,0.00018358485613245216
N743SK,2915,0.00018358485613245216
N913DE,2914,0.00018352187676499678
N844AE,2914,0.00018352187676499678
N820SK,2914,0.00018352187676499678
N813SK,2913,0.00018345889739754137
N13123,2912,0.000183395918030086
N120SY,2911,0.0001833329386626306
N325DN,2910,0.00018326995929517523
N985DL,2909,0.00018320697992771983
N377DE,2909,0.00018320697992771983
N319DN,2906,0.0001830180418253537
N305FR,2906,0.0001830180418253537
N14562,2906,0.0001830180418253537
N316DN,2904,0.0001828920830904429
N313DN,2900,0.00018264016562062136
N202FR,2900,0.00018264016562062136
N750UW,2899,0.00018257718625316598
N14168,2899,0.00018257718625316598
N898SK,2898,0.0001825142068857106
N829AW,2898,0.0001825142068857106
N330DX,2898,0.0001825142068857106
252NV,2897,0.0001824512275182552
N317DN,2895,0.00018232526878334443
N816AW,2895,0.00018232526878334443
N324DX,2894,0.00018226228941588905
N824SK,2894,0.00018226228941588905
N924DN,2893,0.00018219931004843365
N228FR,2893,0.00018219931004843365
N723UW,2892,0.00018213633068097827
N328DN,2892,0.00018213633068097827
N7869A,2892,0.00018213633068097827
N725UW,2892,0.00018213633068097827
N741EV,2889,0.0001819473925786121
N626CZ,2889,0.0001819473925786121
N934DN,2889,0.0001819473925786121
N314DN,2888,0.00018188441321115672
N201FR,2887,0.00018182143384370134
N114SY,2887,0.00018182143384370134
N823SK,2887,0.00018182143384370134
N12195,2886,0.00018175845447624593
N752EV,2884,0.00018163249574133517
N692CA,2884,0.00018163249574133517
N16561,2884,0.00018163249574133517
N929DN,2884,0.00018163249574133517
N655CA,2884,0.00018163249574133517
N229FR,2883,0.0001815695163738798
N722EV,2882,0.0001815065370064244
N814AW,2882,0.0001815065370064244
N682NK,2882,0.0001815065370064244
N714FR,2881,0.000181443557638969
N828AW,2881,0.000181443557638969
N706FR,2881,0.000181443557638969
N836AW,2880,0.00018138057827151363
N312DN,2879,0.00018131759890405825
N800SK,2878,0.00018125461953660284
N654NK,2877,0.00018119164016914746
N315DN,2877,0.00018119164016914746
N833AW,2877,0.00018119164016914746
N318DX,2877,0.00018119164016914746
N715FR,2876,0.00018112866080169208
N329DN,2873,0.00018093972269932592
N675NK,2872,0.00018087674333187054
N503NK,2872,0.00018087674333187054
N8608N,2871,0.00018081376396441516
N747UW,2869,0.00018068780522950437
N304DN,2869,0.00018068780522950437
N536NK,2869,0.00018068780522950437
N12175,2869,0.00018068780522950437
N740EV,2866,0.0001804988671271382
N715UW,2865,0.00018043588775968283
N713UW,2865,0.00018043588775968283
N711UW,2865,0.00018043588775968283
N326FR,2865,0.00018043588775968283
N127SY,2864,0.00018037290839222745
N333DX,2864,0.00018037290839222745
N12564,2863,0.00018030992902477204
N223JS,2863,0.00018030992902477204
N834AW,2862,0.00018024694965731666
N768US,2862,0.00018024694965731666
N132SY,2861,0.00018018397028986128
N152GJ,2861,0.00018018397028986128
N678NK,2861,0.00018018397028986128
N722US,2860,0.0001801209909224059
N762US,2860,0.0001801209909224059
N770UW,2860,0.0001801209909224059
N307DX,2860,0.0001801209909224059
N713FR,2859,0.0001800580115549505
N303DN,2859,0.0001800580115549505
N749US,2858,0.00017999503218749511
N896SK,2857,0.00017993205282003974
N128SY,2857,0.00017993205282003974
N264SY,2856,0.00017986907345258436
N15983,2854,0.00017974311471767357
N633QX,2854,0.00017974311471767357
N745VJ,2854,0.00017974311471767357
