fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-06-12,DL,DL,DL,2081,DL,N3758Y,2081,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1745,1906,81,33,1939,2040,12,1920,2052,92,0,,0,N,95,106,61,1,406,7,0,11,0,74,,,,
2018-11-21,AS,AS_CODESHARE,AS,3455,OO,N176SY,3455,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",1250,1241,-9,17,1258,1413,2,1420,1415,-5,0,,0,N,90,94,75,1,480,,,,,,,,,
2019-11-09,DL,DL,DL,1551,DL,N329DN,1551,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV",1806,1806,0,11,1817,1909,6,1932,1915,-17,0,,0,N,206,189,172,1,1299,,,,,,,,,
2019-04-27,UA,UA_CODESHARE,UA,4461,EV,N12163,4461,10994,CHS,"Charleston, SC",11618,EWR,"Newark, NJ",1845,1926,41,22,1948,2112,20,2059,2132,33,0,,0,N,134,126,84,1,628,0,0,0,0,33,,,,
2019-03-17,UA,UA,UA,1140,UA,N67846,1140,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",1806,1802,-4,18,1820,2015,8,2045,2023,-22,0,,0,N,279,261,235,1,1754,,,,,,,,,
2018-07-04,HA,HA,HA,64,HA,N590HA,64,12982,LIH,"Lihue, HI",12892,LAX,"Los Angeles, CA",1520,1509,-11,9,1518,2332,19,2355,2351,-4,0,,0,N,335,342,314,1,2615,,,,,,,,,
2019-12-10,DL,DL,DL,1426,DL,N321DH,1426,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",2249,2244,-5,18,2302,2315,5,2332,2320,-12,0,,0,N,103,96,73,1,484,,,,,,,,,
2018-07-31,UA,UA,UA,2169,UA,N848UA,2169,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",1540,1548,8,37,1625,1827,5,1812,1832,20,0,,0,N,152,164,122,1,802,0,0,12,0,8,,,,
2019-04-18,AA,AA,AA,2065,AA,N572UW,2065,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",1500,1456,-4,13,1509,1527,7,1559,1534,-25,0,,0,N,119,98,78,1,602,,,,,,,,,
2018-11-26,UA,UA_CODESHARE,UA,3929,ZW,,3929,13930,ORD,"Chicago, IL",11146,CRW,"Charleston/Dunbar, WV",1400,,,,,,,1639,,,1,B,0,N,99,,,1,416,,,,,,,,,
2018-07-10,DL,DL,DL,1703,DL,N905DA,1703,15304,TPA,"Tampa, FL",11433,DTW,"Detroit, MI",1550,1554,4,9,1603,1813,6,1824,1819,-5,0,,0,N,154,145,130,1,983,,,,,,,,,
2019-11-02,B6,B6,B6,120,B6,N588JB,120,13204,MCO,"Orlando, FL",10257,ALB,"Albany, NY",1110,1100,-10,17,1117,1327,3,1352,1330,-22,0,,0,N,162,150,130,1,1073,,,,,,,,,
2019-11-13,DL,DL_CODESHARE,DL,6214,G7,N378CA,6214,11433,DTW,"Detroit, MI",10599,BHM,"Birmingham, AL",1001,1007,6,21,1028,1055,3,1109,1058,-11,0,,0,N,128,111,87,1,625,,,,,,,,,
2019-11-22,AA,AA,AA,1972,AA,N110UW,1972,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",1118,1113,-5,14,1127,1230,14,1252,1244,-8,0,,0,N,94,91,63,1,280,,,,,,,,,
2019-09-04,WN,WN,WN,1379,WN,N407WN,1379,13891,ONT,"Ontario, CA",14057,PDX,"Portland, OR",1150,1155,5,9,1204,1347,3,1410,1350,-20,0,,0,N,140,115,103,1,838,,,,,,,,,
2018-03-27,WN,WN,WN,2062,WN,N907WN,2062,14679,SAN,"San Diego, CA",13796,OAK,"Oakland, CA",2215,2210,-5,19,2229,2336,4,2345,2340,-5,0,,0,N,90,90,67,1,446,,,,,,,,,
2018-03-03,WN,WN,WN,4153,WN,N8557Q,4153,14570,RNO,"Reno, NV",13796,OAK,"Oakland, CA",715,715,0,26,741,821,7,825,828,3,0,,0,N,70,73,40,1,181,,,,,,,,,
2019-01-11,WN,WN,WN,935,WN,N8534Z,935,14107,PHX,"Phoenix, AZ",12339,IND,"Indianapolis, IN",1140,1138,-2,12,1150,1640,3,1700,1643,-17,0,,0,N,200,185,170,1,1488,,,,,,,,,
2019-08-09,UA,UA,UA,2072,UA,N808UA,2072,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",1330,1430,60,18,1448,1606,3,1531,1609,38,0,,0,N,121,99,78,1,529,4,0,0,0,34,,,,
2019-06-13,NK,NK,NK,781,NK,N515NK,781,10821,BWI,"Baltimore, MD",13204,MCO,"Orlando, FL",1050,1049,-1,21,1110,1326,17,1309,1343,34,0,,0,N,139,174,136,1,787,0,0,34,0,0,,,,
2018-11-08,AA,AA,AA,585,AA,N178US,585,11057,CLT,"Charlotte, NC",11292,DEN,"Denver, CO",730,724,-6,9,733,859,7,908,906,-2,0,,0,N,218,222,206,1,1337,,,,,,,,,
2019-03-14,NK,NK,NK,483,NK,N515NK,483,13495,MSY,"New Orleans, LA",12889,LAS,"Las Vegas, NV",1800,1758,-2,13,1811,1943,7,1956,1950,-6,0,,0,N,236,232,212,1,1500,,,,,,,,,
2018-07-10,WN,WN,WN,2115,WN,N8532S,2115,13204,MCO,"Orlando, FL",10423,AUS,"Austin, TX",1810,1810,0,17,1827,1935,4,1950,1939,-11,0,,0,N,160,149,128,1,994,,,,,,,,,
2019-05-01,UA,UA,UA,546,UA,N415UA,546,14679,SAN,"San Diego, CA",12264,IAD,"Washington, DC",815,815,0,14,829,1547,4,1604,1551,-13,0,,0,N,289,276,258,1,2253,,,,,,,,,
2019-08-03,UA,UA_CODESHARE,UA,4062,EV,N12564,4062,12278,ICT,"Wichita, KS",13930,ORD,"Chicago, IL",1447,1526,39,14,1540,1708,12,1651,1720,29,0,,0,N,124,114,88,1,588,0,0,0,0,29,,,,
2018-02-25,WN,WN,WN,876,WN,N410WN,876,10821,BWI,"Baltimore, MD",14635,RSW,"Fort Myers, FL",900,859,-1,13,912,1122,26,1155,1148,-7,0,,0,N,175,169,130,1,919,,,,,,,,,
2019-08-21,UA,UA_CODESHARE,UA,4774,AX,N11121,4774,11292,DEN,"Denver, CO",11540,ELP,"El Paso, TX",940,937,-3,28,1005,1129,4,1137,1133,-4,0,,0,N,117,116,84,1,563,,,,,,,,,
2018-08-21,AA,AA,AA,943,AA,N177AN,943,15024,STT,"Charlotte Amalie, VI",13303,MIA,"Miami, FL",1421,1412,-9,11,1423,1651,10,1720,1701,-19,0,,0,N,179,169,148,1,1107,,,,,,,,,
2019-05-29,AA,AA,AA,1283,AA,N113AN,1283,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",741,733,-8,13,746,833,12,859,845,-14,0,,0,N,78,72,47,1,187,,,,,,,,,
2018-06-16,AA,AA_CODESHARE,AA,5758,YV,N943LR,5758,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",839,834,-5,38,912,910,10,917,920,3,0,,0,N,98,106,58,1,328,,,,,,,,,
2019-12-20,AS,AS,AS,502,AS,N577AS,502,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",500,509,9,13,522,713,28,725,741,16,0,,0,N,145,152,111,1,834,9,0,7,0,0,,,,
2019-01-24,G4,G4,G4,1649,G4,253NV,1649,14492,RDU,"Raleigh/Durham, NC",14082,PGD,"Punta Gorda, FL",2123,2342,139,10,2352,132,7,2320,139,139,0,,0,N,117,117,100,1,645,0,0,0,0,139,,,,
2018-10-13,DL,DL_CODESHARE,DL,7430,OO,N8932C,7430,14869,SLC,"Salt Lake City, UT",13127,LWS,"Lewiston, ID",2015,2012,-3,17,2029,2042,3,2052,2045,-7,0,,0,N,97,93,73,1,461,,,,,,,,,
2019-03-28,AA,AA,AA,1924,AA,N562UW,1924,11057,CLT,"Charlotte, NC",11697,FLL,"Fort Lauderdale, FL",955,957,2,28,1025,1156,3,1206,1159,-7,0,,0,N,131,122,91,1,632,,,,,,,,,
2018-04-29,UA,UA,UA,1670,UA,N67815,1670,14771,SFO,"San Francisco, CA",12173,HNL,"Honolulu, HI",1900,1901,1,18,1919,2124,5,2132,2129,-3,0,,0,N,332,328,305,1,2398,,,,,,,,,
2019-12-24,AS,AS_CODESHARE,AS,2735,QX,N421QX,2735,10713,BOI,"Boise, ID",14747,SEA,"Seattle, WA",2055,2052,-3,24,2116,2136,6,2138,2142,4,0,,0,N,103,110,80,1,399,,,,,,,,,
2018-06-13,AS,AS,AS,313,AS,N558AS,313,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",845,843,-2,7,850,1013,5,1035,1018,-17,0,,0,N,110,95,83,1,550,,,,,,,,,
2018-08-01,WN,WN,WN,2367,WN,N752SW,2367,11259,DAL,"Dallas, TX",10423,AUS,"Austin, TX",600,555,-5,12,607,642,3,700,645,-15,0,,0,N,60,50,35,1,189,,,,,,,,,
2019-05-05,G4,G4,G4,135,G4,324NV,135,14716,SCK,"Stockton, CA",12889,LAS,"Las Vegas, NV",928,927,-1,8,935,1034,4,1040,1038,-2,0,,0,N,72,71,59,1,359,,,,,,,,,
2019-06-05,UA,UA_CODESHARE,UA,6038,YV,N502MJ,6038,12264,IAD,"Washington, DC",10792,BUF,"Buffalo, NY",830,825,-5,14,839,928,2,945,930,-15,0,,0,N,75,65,49,1,283,,,,,,,,,
2019-05-02,NK,NK,NK,212,NK,N509NK,212,15024,STT,"Charlotte Amalie, VI",11697,FLL,"Fort Lauderdale, FL",1625,1615,-10,10,1625,1940,15,1924,1955,,0,,1,N,179,,,1,1107,,,,,,,,,
2019-05-30,AS,AS_CODESHARE,AS,2633,QX,N407QX,2633,14057,PDX,"Portland, OR",14893,SMF,"Sacramento, CA",1425,1420,-5,10,1430,1552,6,1605,1558,-7,0,,0,N,100,98,82,1,479,,,,,,,,,
2018-07-24,WN,WN,WN,1485,WN,N8678E,1485,11292,DEN,"Denver, CO",14893,SMF,"Sacramento, CA",2005,2044,39,43,2127,2234,3,2135,2237,62,0,,0,N,150,173,127,1,909,0,0,23,0,39,,,,
2018-07-18,WN,WN,WN,1431,WN,N953WN,1431,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1930,1931,1,16,1947,2109,4,2135,2113,-22,0,,0,N,125,102,82,1,581,,,,,,,,,
2018-05-09,AA,AA_CODESHARE,AA,5647,OH,N206PS,5647,11057,CLT,"Charlotte, NC",13139,LYH,"Lynchburg, VA",1619,1615,-4,16,1631,1711,5,1723,1716,-7,0,,0,N,64,61,40,1,175,,,,,,,,,
2019-11-05,DL,DL_CODESHARE,DL,4468,OO,N426SW,4468,12884,LAN,"Lansing, MI",11433,DTW,"Detroit, MI",1843,1837,-6,11,1848,1910,10,1940,1920,-20,0,,0,N,57,43,22,1,74,,,,,,,,,
2019-01-20,HA,HA,HA,179,HA,N485HA,179,13830,OGG,"Kahului, HI",12982,LIH,"Lihue, HI",1015,1004,-11,10,1014,1047,6,1102,1053,-9,0,,0,N,47,49,33,1,201,,,,,,,,,
2019-01-26,UA,UA_CODESHARE,UA,6083,YV,N515MJ,6083,14321,PWM,"Portland, ME",12264,IAD,"Washington, DC",930,920,-10,14,934,1111,5,1124,1116,-8,0,,0,N,114,116,97,1,493,,,,,,,,,
2018-03-05,UA,UA_CODESHARE,UA,5212,OO,N795SK,5212,10372,ASE,"Aspen, CO",12892,LAX,"Los Angeles, CA",1630,1625,-5,12,1637,1735,13,1750,1748,-2,0,,0,N,140,143,118,1,737,,,,,,,,,
2018-01-20,WN,WN,WN,5680,WN,N8556Z,5680,11292,DEN,"Denver, CO",12191,HOU,"Houston, TX",1415,1429,14,9,1438,1739,5,1735,1744,9,0,,0,N,140,135,121,1,883,,,,,,,,,
2018-04-01,DL,DL_CODESHARE,DL,5800,CP,N607CZ,5800,14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",1645,1645,0,19,1704,1757,7,1822,1804,-18,0,,0,N,97,79,53,1,370,,,,,,,,,
2018-02-13,DL,DL_CODESHARE,DL,3819,9E,N801AY,3819,12953,LGA,"New York, NY",10581,BGR,"Bangor, ME",1935,1924,-11,24,1948,2043,4,2113,2047,-26,0,,0,N,98,83,55,1,378,,,,,,,,,
2018-03-09,DL,DL_CODESHARE,DL,5826,CP,N638CZ,5826,13796,OAK,"Oakland, CA",12892,LAX,"Los Angeles, CA",1019,1014,-5,31,1045,1141,11,1155,1152,-3,0,,0,N,96,98,56,1,337,,,,,,,,,
2018-12-05,WN,WN,WN,1848,WN,N918WN,1848,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",810,,,,,,,945,,,1,C,0,N,95,,,1,447,,,,,,,,,
2019-09-27,DL,DL_CODESHARE,DL,3689,OO,N8965E,3689,11433,DTW,"Detroit, MI",13184,MBS,"Saginaw/Bay City/Midland, MI",845,841,-4,22,903,927,5,941,932,-9,0,,0,N,56,51,24,1,98,,,,,,,,,
2018-07-31,AA,AA_CODESHARE,AA,3890,MQ,N806AE,3890,11057,CLT,"Charlotte, NC",10990,CHO,"Charlottesville, VA",1810,1942,92,26,2008,2058,5,1925,2103,98,0,,0,N,75,81,50,1,245,0,40,6,0,52,,,,
2018-06-28,UA,UA,UA,314,UA,N77518,314,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",1757,1920,83,47,2007,112,10,2342,122,100,0,,0,N,225,242,185,1,1605,6,0,17,0,77,,,,
2018-10-27,DL,DL,DL,778,DL,N316NB,778,13487,MSP,"Minneapolis, MN",12264,IAD,"Washington, DC",1500,1455,-5,19,1514,1810,4,1821,1814,-7,0,,0,N,141,139,116,1,908,,,,,,,,,
2019-07-21,AA,AA_CODESHARE,AA,3636,MQ,N264NN,3636,13930,ORD,"Chicago, IL",15370,TUL,"Tulsa, OK",955,1156,121,69,1305,1438,8,1152,1446,174,0,,0,N,117,170,93,1,585,0,68,53,0,53,,,,
2019-03-06,DL,DL_CODESHARE,DL,5730,CP,N623CZ,5730,14747,SEA,"Seattle, WA",11630,FAI,"Fairbanks, AK",940,939,-1,28,1007,1221,3,1243,1224,-19,0,,0,N,243,225,194,1,1533,,,,,,,,,
2019-12-05,UA,UA_CODESHARE,UA,6318,YV,N87319,6318,12339,IND,"Indianapolis, IN",12266,IAH,"Houston, TX",1153,1150,-3,11,1201,1315,9,1335,1324,-11,0,,0,N,162,154,134,1,844,,,,,,,,,
2018-05-06,UA,UA_CODESHARE,UA,6288,YV,N88301,6288,10781,BTR,"Baton Rouge, LA",12266,IAH,"Houston, TX",1421,1408,-13,11,1419,1507,7,1539,1514,-25,0,,0,N,78,66,48,1,253,,,,,,,,,
2019-12-15,DL,DL,DL,507,DL,N357NW,507,11697,FLL,"Fort Lauderdale, FL",14492,RDU,"Raleigh/Durham, NC",1430,1452,22,13,1505,1641,3,1635,1644,9,0,,0,N,125,112,96,1,680,,,,,,,,,
2018-01-06,B6,B6,B6,832,B6,N203JB,832,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",1359,1619,140,28,1647,1729,5,1512,1734,142,0,,0,N,73,75,42,1,184,11,0,2,0,129,,,,
2018-03-20,UA,UA,UA,341,UA,N73278,341,11618,EWR,"Newark, NJ",12266,IAH,"Houston, TX",2020,2023,3,19,2042,2255,3,2329,2258,-31,0,,0,N,249,215,193,1,1400,,,,,,,,,
2019-09-07,UA,UA_CODESHARE,UA,5038,OO,N915SW,5038,13121,LWB,"Lewisburg, WV",13930,ORD,"Chicago, IL",1145,1127,-18,9,1136,1153,18,1240,1211,-29,0,,0,N,115,104,77,1,489,,,,,,,,,
2019-12-01,AA,AA_CODESHARE,AA,5125,OH,N557NN,5125,11057,CLT,"Charlotte, NC",12323,ILM,"Wilmington, NC",1428,1448,20,35,1523,1555,3,1531,1558,27,0,,0,N,63,70,32,1,185,0,0,7,0,20,,,,
2018-08-06,DL,DL,DL,1935,DL,N969AT,1935,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",2302,2258,-4,20,2318,2349,4,2357,2353,-4,0,,0,N,55,55,31,1,129,,,,,,,,,
2019-12-09,B6,B6,B6,1502,B6,N618JB,1502,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",601,601,0,25,626,856,13,847,909,22,0,,0,N,166,188,150,1,1069,0,0,22,0,0,,,,
2018-07-25,UA,UA,UA,2414,UA,N39463,2414,14771,SFO,"San Francisco, CA",13264,MFR,"Medford, OR",2300,2257,-3,32,2329,16,8,24,24,0,0,,0,N,84,87,47,1,329,,,,,,,,,
2019-04-03,AA,AA_CODESHARE,AA,3373,MQ,N662EH,3373,11298,DFW,"Dallas/Fort Worth, TX",15411,TYR,"Tyler, TX",1726,1725,-1,18,1743,1804,4,1813,1808,-5,0,,0,N,47,43,21,1,102,,,,,,,,,
2018-03-15,WN,WN,WN,835,WN,N8653A,835,10792,BUF,"Buffalo, NY",13204,MCO,"Orlando, FL",1820,1814,-6,22,1836,2043,6,2100,2049,-11,0,,0,N,160,155,127,1,1011,,,,,,,,,
2018-01-14,VX,VX,VX,1805,VX,N835VA,1805,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",630,621,-9,12,633,800,4,814,804,-10,0,,0,N,104,103,87,1,550,,,,,,,,,
2019-02-05,AA,AA,AA,504,AA,N917UY,504,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",2056,2104,8,10,2114,2202,5,2214,2207,-7,0,,0,N,78,63,48,1,236,,,,,,,,,
2018-06-19,DL,DL_CODESHARE,DL,3331,9E,N901XJ,3331,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",729,730,1,19,749,832,20,834,852,18,0,,0,N,125,142,103,1,689,0,0,18,0,0,,,,
2019-02-26,NK,NK,NK,600,NK,N534NK,600,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1703,1701,-2,34,1735,1859,16,1907,1915,8,0,,0,N,124,134,84,1,581,,,,,,,,,
2018-05-09,AA,AA_CODESHARE,AA,5637,OH,N213PS,5637,11057,CLT,"Charlotte, NC",15323,TRI,"Bristol/Johnson City/Kingsport, TN",2220,2217,-3,18,2235,2304,6,2315,2310,-5,0,,0,N,55,53,29,1,119,,,,,,,,,
2019-02-02,AA,AA_CODESHARE,AA,5366,OH,N565NN,5366,11057,CLT,"Charlotte, NC",10693,BNA,"Nashville, TN",950,951,1,24,1015,1014,7,1031,1021,-10,0,,0,N,101,90,59,1,328,,,,,,,,,
2019-01-29,UA,UA_CODESHARE,UA,5298,OO,N701BR,5298,13930,ORD,"Chicago, IL",14696,SBN,"South Bend, IN",1755,1837,42,41,1918,2041,4,1952,2045,53,0,,0,N,57,68,23,1,84,0,0,11,0,42,,,,
2018-06-26,AA,AA_CODESHARE,AA,4052,MQ,N856AE,4052,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1433,1426,-7,14,1440,1521,7,1600,1528,-32,0,,0,N,87,62,41,1,187,,,,,,,,,
2018-12-02,AA,AA_CODESHARE,AA,3672,MQ,N918AE,3672,11111,COU,"Columbia, MO",13930,ORD,"Chicago, IL",1601,1551,-10,9,1600,1700,10,1729,1710,-19,0,,0,N,88,79,60,1,315,,,,,,,,,
2019-03-02,DL,DL_CODESHARE,DL,5074,9E,N302PQ,5074,11193,CVG,"Cincinnati, OH",11278,DCA,"Washington, DC",800,756,-4,15,811,911,3,922,914,-8,0,,0,N,82,78,60,1,411,,,,,,,,,
2019-06-07,AA,AA,AA,531,AA,N838NN,531,14107,PHX,"Phoenix, AZ",15304,TPA,"Tampa, FL",930,940,10,19,959,1619,3,1639,1622,-17,0,,0,N,249,222,200,1,1788,,,,,,,,,
2018-10-15,AA,AA_CODESHARE,AA,5077,OH,N250PS,5077,11278,DCA,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",1359,1416,17,9,1425,1514,8,1509,1522,13,0,,0,N,70,66,49,1,227,,,,,,,,,
2018-09-27,DL,DL,DL,2414,DL,N3758Y,2414,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1120,1114,-6,15,1129,1335,9,1408,1344,-24,0,,0,N,168,150,126,1,867,,,,,,,,,
2019-02-06,UA,UA_CODESHARE,UA,5381,OO,N927SW,5381,13930,ORD,"Chicago, IL",14108,PIA,"Peoria, IL",1215,1229,14,23,1252,1325,5,1317,1330,13,0,,0,N,62,61,33,1,130,,,,,,,,,
2019-05-14,AS,AS,AS,1932,AS,N527VA,1932,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1600,1544,-16,35,1619,1713,8,1735,1721,-14,0,,0,N,95,97,54,1,337,,,,,,,,,
2019-01-28,B6,B6,B6,1196,B6,N623JB,1196,11697,FLL,"Fort Lauderdale, FL",14307,PVD,"Providence, RI",1224,1214,-10,17,1231,1447,4,1520,1451,-29,0,,0,N,176,157,136,1,1188,,,,,,,,,
2019-04-22,UA,UA_CODESHARE,UA,5059,OO,N937SW,5059,14006,PAH,"Paducah, KY",13930,ORD,"Chicago, IL",1735,1722,-13,24,1746,1912,11,1922,1923,1,0,,0,N,107,121,86,1,342,,,,,,,,,
2018-06-04,AA,AA_CODESHARE,AA,3457,MQ,N263NN,3457,11298,DFW,"Dallas/Fort Worth, TX",11109,COS,"Colorado Springs, CO",905,942,37,37,1019,1041,6,1006,1047,41,0,,0,N,121,125,82,1,592,0,7,4,0,30,,,,
2018-07-21,UA,UA_CODESHARE,UA,4728,AX,N836HK,4728,14730,SDF,"Louisville, KY",13930,ORD,"Chicago, IL",605,620,15,38,658,659,21,626,720,54,0,,0,N,81,120,61,1,286,15,0,39,0,0,,,,
2019-08-10,AA,AA_CODESHARE,AA,4993,PT,N649AE,4993,15096,SYR,"Syracuse, NY",14100,PHL,"Philadelphia, PA",1042,1040,-2,13,1053,1143,5,1149,1148,-1,0,,0,N,67,68,50,1,228,,,,,,,,,
2019-07-21,DL,DL_CODESHARE,DL,5443,9E,N8836A,5443,10821,BWI,"Baltimore, MD",12478,JFK,"New York, NY",1240,1236,-4,12,1248,1336,37,1359,1413,14,0,,0,N,79,97,48,1,184,,,,,,,,,
2019-10-25,B6,B6,B6,1236,B6,N228JB,1236,14843,SJU,"San Juan, PR",15024,STT,"Charlotte Amalie, VI",727,712,-15,10,722,738,4,758,742,-16,0,,0,N,31,30,16,1,68,,,,,,,,,
2018-11-28,NK,NK,NK,1520,NK,N682NK,1520,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",920,917,-3,15,932,1208,12,1214,1220,6,0,,0,N,174,183,156,1,1065,,,,,,,,,
2019-09-20,UA,UA,UA,1859,UA,N818UA,1859,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",715,714,-1,21,735,814,4,828,818,-10,0,,0,N,73,64,39,1,224,,,,,,,,,
2018-01-24,DL,DL_CODESHARE,DL,3573,OO,N449SW,3573,10397,ATL,"Atlanta, GA",11823,FWA,"Fort Wayne, IN",1840,1844,4,14,1858,2016,7,2029,2023,-6,0,,0,N,109,99,78,1,508,,,,,,,,,
2018-12-30,AA,AA_CODESHARE,AA,5407,OH,N599NN,5407,11057,CLT,"Charlotte, NC",11193,CVG,"Cincinnati, OH",1539,1532,-7,16,1548,1651,6,1700,1657,-3,0,,0,N,81,85,63,1,335,,,,,,,,,
2019-08-27,DL,DL_CODESHARE,DL,4017,OO,N277SY,4017,12478,JFK,"New York, NY",10994,CHS,"Charleston, SC",2100,2106,6,23,2129,2258,4,2332,2302,-30,0,,0,N,152,116,89,1,636,,,,,,,,,
2018-01-16,DL,DL,DL,1250,DL,N998DL,1250,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",1205,1200,-5,31,1231,1316,8,1322,1324,2,0,,0,N,137,144,105,1,692,,,,,,,,,
2019-04-07,AS,AS_CODESHARE,AS,3448,OO,N170SY,3448,14570,RNO,"Reno, NV",14831,SJC,"San Jose, CA",1830,1823,-7,12,1835,1919,4,1935,1923,-12,0,,0,N,65,60,44,1,188,,,,,,,,,
2018-09-26,AA,AA_CODESHARE,AA,5561,OH,N563NN,5561,13360,MLB,"Melbourne, FL",11057,CLT,"Charlotte, NC",1718,1705,-13,10,1715,1828,6,1911,1834,-37,0,,0,N,113,89,73,1,490,,,,,,,,,
2019-04-11,DL,DL_CODESHARE,DL,5315,9E,N8886A,5315,10821,BWI,"Baltimore, MD",14492,RDU,"Raleigh/Durham, NC",949,947,-2,17,1004,1052,7,1104,1059,-5,0,,0,N,75,72,48,1,255,,,,,,,,,
2019-07-12,AA,AA_CODESHARE,AA,3538,MQ,N238NN,3538,13930,ORD,"Chicago, IL",15096,SYR,"Syracuse, NY",1150,1144,-6,15,1159,1424,4,1439,1428,-11,0,,0,N,109,104,85,1,607,,,,,,,,,
2018-11-14,WN,WN,WN,4649,WN,N8691A,4649,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",615,613,-2,11,624,636,6,655,642,-13,0,,0,N,100,89,72,1,451,,,,,,,,,
2019-09-25,AA,AA,AA,1722,AA,N664AW,1722,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",1855,1849,-6,17,1906,2034,15,2106,2049,-17,0,,0,N,131,120,88,1,544,,,,,,,,,
2018-02-07,AA,AA_CODESHARE,AA,5080,OH,N229PS,5080,14100,PHL,"Philadelphia, PA",13931,ORF,"Norfolk, VA",1325,1315,-10,13,1328,1412,5,1434,1417,-17,0,,0,N,69,62,44,1,212,,,,,,,,,
2018-08-25,DL,DL,DL,997,DL,N364NB,997,14635,RSW,"Fort Myers, FL",10721,BOS,"Boston, MA",1205,1158,-7,13,1211,1501,7,1505,1508,3,0,,0,N,180,190,170,1,1249,,,,,,,,,
2019-01-18,AA,AA,AA,1052,AA,N346PR,1052,14683,SAT,"San Antonio, TX",11057,CLT,"Charlotte, NC",500,455,-5,18,513,820,18,842,838,-4,0,,0,N,162,163,127,1,1095,,,,,,,,,
2019-02-20,DL,DL_CODESHARE,DL,5312,9E,N176PQ,5312,12953,LGA,"New York, NY",14122,PIT,"Pittsburgh, PA",704,655,-9,27,722,831,19,853,850,-3,0,,0,N,109,115,69,1,335,,,,,,,,,
2019-10-24,AA,AA_CODESHARE,AA,5605,OH,N598NN,5605,14100,PHL,"Philadelphia, PA",11995,GSO,"Greensboro/High Point, NC",1524,1521,-3,19,1540,1640,4,1655,1644,-11,0,,0,N,91,83,60,1,365,,,,,,,,,
2018-12-07,UA,UA_CODESHARE,UA,5008,OO,N967SW,5008,11292,DEN,"Denver, CO",14794,SGU,"St. George, UT",1855,1854,-1,22,1916,2034,3,2048,2037,-11,0,,0,N,113,103,78,1,517,,,,,,,,,
2018-10-23,B6,B6,B6,468,B6,N509JB,468,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1150,1143,-7,13,1156,1327,7,1346,1334,-12,0,,0,N,116,111,91,1,581,,,,,,,,,
2018-06-05,AA,AA_CODESHARE,AA,5131,OH,N569NN,5131,11057,CLT,"Charlotte, NC",14685,SAV,"Savannah, GA",1820,1813,-7,28,1841,1918,5,1928,1923,-5,0,,0,N,68,70,37,1,213,,,,,,,,,
